Amazon_Prospecting_MediaCost,BingSearch_PaidSearchBrand_MediaCost,BingSearch_PaidSearchNonBrand_MediaCost,BingSearch_ShoppingAdsBrandNonBrand_MediaCost,CTV_Awareness_MediaCost,Criteo_Prospecting_MediaCost,Criteo_Retargeting_MediaCost,DV360_Prospecting_MediaCost,DV360_Retargeting_MediaCost,Facebook_MediaCost,GoogleSearch_NativeDiscoveryAds_MediaCost,GoogleSearch_PaidSearchBrand_MediaCost,GoogleSearch_PaidSearchNonBrand_MediaCost,GoogleSearch_ShoppingAdsBrandNonBrand_MediaCost,Influential_Awareness_MediaCost,Influential_Conversions_MediaCost,LinearTV_Awareness_MediaCost,Pinterest_Prospecting_MediaCost,Pinterest_Retargeting_MediaCost,Radio_Awareness_MediaCost,Snapchat_AddtoCartTeens_MediaCost,Snapchat_AddtoCartYoungAdults_MediaCost,Snapchat_Awareness_MediaCost,Snapchat_Conversions_MediaCost,Snapchat_ConversionsTeens_MediaCost,Snapchat_ConversionsYoungAdults_MediaCost,Snapchat_VideoViewsTeens_MediaCost,Snapchat_VideoViewsYoungAdults_MediaCost,TheTradeDesk_Prospecting_MediaCost,TheTradeDesk_Retargeting_MediaCost,Tinder_Prospecting_MediaCost,Twitch_Prospecting_MediaCost,YouTube_Prospecting_MediaCost,YouTube_Retargeting_MediaCost,Amazon_Prospecting_Impressions,BingSearch_PaidSearchBrand_Impressions,BingSearch_PaidSearchNonBrand_Impressions,BingSearch_ShoppingAdsBrandNonBrand_Impressions,CTV_Awareness_Impressions,Criteo_Prospecting_Impressions,Criteo_Retargeting_Impressions,DV360_Prospecting_Impressions,DV360_Retargeting_Impressions,Facebook_Impressions,GoogleSearch_NativeDiscoveryAds_Impressions,GoogleSearch_PaidSearchBrand_Impressions,GoogleSearch_PaidSearchNonBrand_Impressions,GoogleSearch_ShoppingAdsBrandNonBrand_Impressions,Influential_Awareness_Impressions,Influential_Conversions_Impressions,LinearTV_Awareness_Impressions,Pinterest_Prospecting_Impressions,Pinterest_Retargeting_Impressions,Radio_Awareness_Impressions,Snapchat_AddtoCartTeens_Impressions,Snapchat_AddtoCartYoungAdults_Impressions,Snapchat_Awareness_Impressions,Snapchat_Conversions_Impressions,Snapchat_ConversionsTeens_Impressions,Snapchat_ConversionsYoungAdults_Impressions,Snapchat_VideoViewsTeens_Impressions,Snapchat_VideoViewsYoungAdults_Impressions,TheTradeDesk_Prospecting_Impressions,TheTradeDesk_Retargeting_Impressions,Tinder_Prospecting_Impressions,Twitch_Prospecting_Impressions,YouTube_Prospecting_Impressions,YouTube_Retargeting_Impressions,Orders,holiday
0.0,620.3199999999999,49.02,109.94,0.0,0.0,0.0,868.5600000000001,714.2999999999998,8786.859994999999,0.0,5343.9800000000005,480.0300000000001,3308.670866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,336.40182500000003,1901.863924,0.0,0.0,0.0,0.0,0.0,0.0,1198.267849,7550.867866,0.0,9259.0,891.0,6467.0,0.0,0.0,0.0,194402.0,58057.0,403431.0,0.0,9782.0,6569.0,342053.0,0.0,0.0,0.0,81.0,10.0,0.0,0.0,0.0,0.0,0.0,125018.0,409101.0,0.0,0.0,0.0,0.0,0.0,0.0,144920.0,584775.0,534,0
0.0,593.9599999999999,51.91,135.95,0.0,0.0,0.0,882.0899999999995,541.2399999999998,8838.790009,0.0,5581.16,481.31,2629.072545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,375.08229700000004,982.7810140000001,0.0,0.0,0.0,0.0,0.0,0.0,1653.6700090000002,7730.367413,0.0,9538.0,1054.0,6300.0,0.0,0.0,0.0,207901.0,52321.0,434750.0,0.0,9553.0,5750.0,302950.0,0.0,0.0,0.0,99.0,17.0,0.0,0.0,0.0,0.0,0.0,171497.0,208245.0,0.0,0.0,0.0,0.0,0.0,0.0,327817.0,704247.0,518,0
0.0,533.7800000000001,75.96,79.71,0.0,0.0,0.0,874.0199999999998,510.25000000000006,8822.920003,0.0,4246.0,360.29999999999995,2621.60145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,910.446854,2093.297459,0.0,0.0,0.0,0.0,0.0,0.0,1792.738139,7850.919999999999,0.0,8377.0,1072.0,5331.0,0.0,0.0,0.0,170023.0,45312.0,436867.0,0.0,8117.0,4514.0,271420.0,0.0,0.0,0.0,105.0,13.0,0.0,0.0,0.0,0.0,0.0,349501.0,328137.0,0.0,0.0,0.0,0.0,0.0,0.0,303229.0,748960.0,501,0
0.0,613.7199999999999,87.39000000000001,77.03,0.0,0.0,0.0,1079.1499999999999,581.8799999999999,8997.870005,0.0,4563.610000000001,375.93,2759.03036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,828.706154,2302.8072899999997,0.0,0.0,0.0,0.0,0.0,0.0,1773.8327239999999,7674.38913,0.0,5414.0,1063.0,3998.0,0.0,0.0,0.0,182484.0,46098.0,498928.0,0.0,8001.0,4369.0,260146.0,0.0,0.0,0.0,72.0,12.0,0.0,0.0,0.0,0.0,0.0,332210.0,350655.0,0.0,0.0,0.0,0.0,0.0,0.0,232544.0,462946.0,470,0
0.0,460.54999999999995,107.59,85.01,0.0,0.0,0.0,1788.3799999999999,733.32,8912.630008,0.0,5028.669999999998,433.71000000000004,2656.108469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,799.662835,1998.640081,0.0,0.0,0.0,0.0,0.0,0.0,1556.134934,7768.348967,0.0,5950.0,1190.0,4030.0,0.0,0.0,0.0,321886.0,48958.0,546145.0,0.0,8533.0,4695.0,277828.0,0.0,0.0,0.0,47.0,12.0,0.0,0.0,0.0,0.0,0.0,282644.0,319088.0,0.0,0.0,0.0,0.0,0.0,0.0,426451.0,499689.0,492,0
0.0,836.3300000000002,167.95,71.88,0.0,0.0,0.0,1794.8499999999995,1367.7600000000002,8539.030009,0.0,5392.309999999999,493.15,2870.068722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,669.6667510000001,1627.998043,0.0,0.0,0.0,0.0,0.0,0.0,1580.934813,8107.354463,0.0,5792.0,1094.0,5766.0,0.0,0.0,0.0,364737.0,88946.0,500252.0,0.0,10204.0,5869.0,307697.0,0.0,0.0,0.0,63.0,23.0,0.0,0.0,0.0,0.0,0.0,261633.0,276044.0,0.0,0.0,0.0,0.0,0.0,0.0,317890.0,504130.0,574,0
0.0,631.92,60.27,105.64,0.0,0.0,0.0,626.2600000000001,1496.8,8194.859996,0.0,5129.300000000001,451.44000000000005,3277.313497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,697.3706090000001,1631.026821,0.0,0.0,0.0,0.0,0.0,0.0,1528.817864,7891.316287,0.0,5345.0,1006.0,6230.0,0.0,0.0,0.0,130770.0,91622.0,450584.0,0.0,10237.0,5937.0,312611.0,0.0,0.0,0.0,71.0,12.0,0.0,0.0,0.0,0.0,0.0,334149.0,268641.0,0.0,0.0,0.0,0.0,0.0,0.0,156251.0,326830.0,522,0
0.0,642.34,268.84,145.0,0.0,0.0,0.0,572.5499999999997,1443.99,8135.300001000001,0.0,4812.749999999999,1410.8400000000001,3010.412243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,769.525604,2019.708234,0.0,0.0,0.0,0.0,0.0,0.0,735.9115840000001,4280.800456,0.0,4685.0,1384.0,6571.0,0.0,0.0,0.0,142225.0,89315.0,432063.0,0.0,9901.0,6707.0,317506.0,0.0,0.0,0.0,87.0,8.0,0.0,0.0,0.0,0.0,0.0,270003.0,261224.0,0.0,0.0,0.0,0.0,0.0,0.0,57917.0,244660.0,510,0
0.0,679.2199999999997,29.439999999999998,105.47,0.0,0.0,0.0,562.6,1498.11,8222.390003,0.0,4722.090000000001,1321.2600000000002,2781.584149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,738.435516,1993.5533700000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3948.0,1131.0,5872.0,0.0,0.0,0.0,121291.0,86691.0,445925.0,0.0,9717.0,7860.0,271073.0,0.0,0.0,0.0,78.0,12.0,0.0,0.0,0.0,0.0,0.0,206959.0,223361.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,502,0
0.0,563.1099999999996,77.03999999999999,81.39,0.0,0.0,0.0,551.9300000000001,1066.9899999999998,8379.720000000001,0.0,3857.0,1292.4700000000003,2270.621929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,702.7596669999999,2273.8075799999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3127.0,907.0,5389.0,0.0,0.0,0.0,124779.0,69869.0,333995.0,0.0,8218.0,7545.0,237611.0,0.0,0.0,0.0,84.0,12.0,0.0,0.0,0.0,0.0,0.0,226794.0,286649.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,458,0
0.0,403.6599999999999,45.82,75.77,0.0,0.0,0.0,541.25,910.2999999999995,8354.119999999999,0.0,3543.16,1222.3500000000001,1975.658394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,888.3365760000003,2007.3127690000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2281.0,912.0,3972.0,0.0,0.0,0.0,107518.0,55910.0,304225.0,0.0,6799.0,6709.0,163837.0,0.0,0.0,0.0,72.0,11.0,0.0,0.0,0.0,0.0,0.0,314902.0,267754.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,415,0
0.0,427.3400000000001,60.24,87.0,0.0,0.0,0.0,526.71,845.8900000000002,8449.940003,0.0,5300.56,1391.72,2544.773389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1042.563458,2565.1159989999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3103.0,1033.0,4881.0,0.0,0.0,0.0,123635.0,50576.0,363982.0,0.0,8747.0,9665.0,267129.0,0.0,0.0,0.0,95.0,11.0,0.0,0.0,0.0,0.0,0.0,390171.0,332910.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,428,0
0.0,506.23,75.19,145.89,0.0,0.0,0.0,511.77999999999975,897.97,8073.550004000001,0.0,6022.07,934.4399999999999,2753.927594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,817.2257950000002,2078.033657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4110.0,1438.0,7655.0,0.0,0.0,0.0,110409.0,58663.0,434634.0,0.0,10731.0,8551.0,270900.0,0.0,0.0,0.0,92.0,6.0,0.0,0.0,0.0,0.0,0.0,299724.0,253199.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,450,0
0.0,573.4800000000001,59.38,140.83,0.0,0.0,0.0,496.55,1044.6699999999998,8545.049999,0.0,5313.200000000001,457.9400000000001,2748.934153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,910.810371,2136.245109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4316.0,1059.0,7729.0,0.0,0.0,0.0,106928.0,63348.0,433258.0,0.0,10318.0,6148.0,278223.0,0.0,0.0,0.0,93.0,2.0,0.0,0.0,0.0,0.0,0.0,311685.0,248933.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,426,0
0.0,428.21999999999997,55.629999999999995,85.4,0.0,0.0,0.0,478.5099999999997,1103.5800000000002,8394.439998999998,201.66,5005.86,455.50999999999993,2653.863496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,853.4326379999999,1448.7682259999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4646.0,1021.0,6914.0,0.0,0.0,0.0,102617.0,68209.0,415513.0,33569.0,10015.0,6222.0,278985.0,0.0,0.0,0.0,120.0,7.0,0.0,0.0,0.0,0.0,0.0,331617.0,171513.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,415,0
0.0,461.38000000000005,89.5,114.0,0.0,0.0,0.0,411.51,1341.0499999999997,8333.33,730.806489,4550.400000000001,510.7099999999999,2307.396917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,918.0051199999999,2293.1359410000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4953.0,1138.0,6361.0,0.0,0.0,0.0,70820.0,86975.0,453951.0,288083.0,9531.0,5547.0,239650.0,0.0,0.0,0.0,80.0,16.0,0.0,0.0,0.0,0.0,0.0,336218.0,247008.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,486,0
0.0,470.39,58.2,96.77,0.0,0.0,0.0,444.41999999999996,1089.2599999999998,5678.600004,316.20750000000004,4039.41,449.81,163.715733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,817.3896400000001,3207.5233609999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4034.0,1037.0,5379.0,0.0,0.0,0.0,75450.0,71874.0,269367.0,133021.0,8581.0,4370.0,25730.0,0.0,0.0,0.0,93.0,22.0,0.0,0.0,0.0,0.0,0.0,254369.0,326711.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,306,0
0.0,477.6000000000001,131.74,59.39,0.0,0.0,0.0,400.59999999999997,808.0900000000003,0.0,530.776476,3990.540000000002,450.9199999999999,127.286874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3277.0,1200.0,4159.0,0.0,0.0,0.0,57582.0,54420.0,0.0,181200.0,7628.0,4365.0,24292.0,0.0,0.0,0.0,91.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,317,1
0.0,842.16,133.02,94.28,0.0,0.0,0.0,264.51000000000005,755.0999999999998,0.0,218.703095,4542.83,442.94,135.12288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4162.0,1378.0,3711.0,0.0,0.0,0.0,50522.0,49989.0,0.0,25697.0,8182.0,4922.0,27374.0,0.0,0.0,0.0,83.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316,0
0.0,1214.7100000000003,169.85,141.97,0.0,0.0,0.0,2190.049999999999,1072.3600000000001,0.0,698.971734,6107.090000000001,697.08,186.005473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5943.0,752.0,6556.0,0.0,0.0,0.0,288680.0,84212.0,0.0,153589.0,11607.0,5871.0,29373.0,0.0,0.0,0.0,218.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,338,0
0.0,1186.1299999999999,59.25,112.24,0.0,0.0,0.0,1734.6599999999996,979.2199999999997,0.0,214.406357,5431.440000000001,941.45,216.758015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6009.0,486.0,6743.0,0.0,0.0,0.0,216517.0,78546.0,0.0,57639.0,10305.0,6868.0,30625.0,0.0,0.0,0.0,168.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,308,0
0.0,856.6300000000001,83.67999999999999,88.72,0.0,0.0,0.0,2312.7399999999993,676.4699999999999,0.0,483.957131,4960.670000000001,1960.78,344.157311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4702.0,517.0,5843.0,0.0,0.0,0.0,198601.0,56986.0,0.0,114665.0,9568.0,7820.0,30825.0,0.0,0.0,0.0,136.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,309,0
0.0,621.1700000000001,39.54,160.1,0.0,0.0,0.0,2132.4900000000002,740.7800000000001,0.0,291.357076,4999.36,3014.7000000000003,1185.8203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4362.0,421.0,7116.0,0.0,0.0,0.0,160990.0,46149.0,0.0,82179.0,9311.0,9971.0,114634.0,0.0,0.0,0.0,146.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,335,0
0.0,657.0899999999999,39.74,153.23,0.0,0.0,0.0,1744.5300000000002,630.6600000000003,0.0,602.6610350000001,4644.349999999998,3523.7300000000005,2681.292976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.62116699999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3886.0,481.0,7009.0,0.0,0.0,0.0,176944.0,38111.0,0.0,200686.0,8779.0,11365.0,252798.0,0.0,0.0,0.0,133.0,8.0,0.0,0.0,0.0,0.0,0.0,31629.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,337,0
0.0,512.0499999999998,46.269999999999996,139.3,0.0,0.0,0.0,1744.3899999999994,467.5600000000001,0.0,421.307917,4183.589999999999,3624.84,2102.647355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3915.0,452.0,5932.0,0.0,0.0,0.0,210321.0,26835.0,0.0,151550.0,7594.0,11975.0,204375.0,0.0,0.0,0.0,113.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,349,0
0.0,585.4499999999999,43.370000000000005,136.23,0.0,0.0,0.0,1277.27,1215.7400000000005,0.0,429.085665,5350.759999999999,3760.9000000000005,1571.414515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4774.0,477.0,7037.0,0.0,0.0,0.0,214486.0,61147.0,0.0,118254.0,8596.0,11924.0,163260.0,0.0,0.0,0.0,92.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,390,0
0.0,667.85,43.61,143.61,0.0,0.0,0.0,539.0899999999997,2094.2499999999995,0.0,320.86911399999997,6131.650000000001,2421.2200000000003,1398.583529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5270.0,1309.0,9546.0,0.0,0.0,0.0,75304.0,118278.0,0.0,72723.0,10601.0,12425.0,137253.0,0.0,0.0,0.0,87.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,373,0
0.0,670.1700000000001,27.43,174.07,0.0,0.0,0.0,396.4899999999999,1122.7299999999998,0.0,239.12784699999997,6103.31,1193.8300000000002,1139.180219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4784.0,1925.0,9323.0,0.0,0.0,0.0,87144.0,80240.0,0.0,46277.0,10217.0,9664.0,112775.0,0.0,0.0,0.0,119.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,356,0
0.0,917.67,96.78999999999999,154.8,0.0,0.0,0.0,1574.9599999999998,863.07,7372.549995,251.659628,5692.810000000001,1886.6700000000005,1003.050556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3800.740502,5331.283757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5655.0,595.0,8680.0,0.0,0.0,0.0,248902.0,70677.0,397184.0,32201.0,10005.0,9796.0,103923.0,0.0,0.0,0.0,120.0,15.0,0.0,0.0,0.0,0.0,0.0,1773580.0,971164.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,363,0
0.0,672.9999999999997,46.37,114.45,0.0,0.0,0.0,2015.7499999999998,1687.5399999999995,19414.409993999998,135.616272,6218.910000000002,1910.7700000000004,695.878664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1733.5010510000002,6355.003329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5629.0,539.0,8245.0,0.0,0.0,0.0,293619.0,110598.0,959602.0,20650.0,10195.0,11716.0,91296.0,0.0,0.0,0.0,123.0,6.0,0.0,0.0,0.0,0.0,0.0,619248.0,955647.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,377,0
0.0,467.73,60.65,82.24,0.0,0.0,0.0,3255.389999999999,2196.8499999999995,19521.209998000002,119.628899,5474.380000000001,1731.4699999999998,652.674981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1457.334668,5563.644852999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4767.0,532.0,4424.0,0.0,0.0,0.0,431031.0,132091.0,917291.0,18899.0,8912.0,11624.0,83085.0,0.0,0.0,0.0,123.0,14.0,0.0,0.0,0.0,0.0,0.0,395374.0,686997.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,390,0
0.0,444.4200000000001,45.0,133.41,0.0,0.0,0.0,2933.790000000001,1707.2299999999996,19467.009997,96.664111,4438.74,1763.5,664.104298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1324.3584560000002,5124.865936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3761.0,469.0,3528.0,0.0,0.0,0.0,377170.0,99483.0,896613.0,13717.0,7337.0,11456.0,71153.0,0.0,0.0,0.0,90.0,6.0,0.0,0.0,0.0,0.0,0.0,514299.0,705844.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,301,0
0.0,471.12999999999994,47.91,68.11,0.0,0.0,0.0,1957.499999999999,1611.6999999999998,19821.890001,70.858293,4411.88,1737.8100000000002,462.734982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1335.381312,5481.05587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3818.0,544.0,2730.0,0.0,0.0,0.0,302555.0,91142.0,1001041.0,9924.0,6432.0,11700.0,59232.0,0.0,0.0,0.0,70.0,7.0,0.0,0.0,0.0,0.0,0.0,674053.0,975006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,290,1
0.0,732.07,89.53999999999999,114.82,0.0,0.0,0.0,2998.000000000001,1788.23,19802.699996,63.529422,6289.570000000001,1753.0200000000004,673.91409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,700.572791,2415.8263410000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4456.0,635.0,4756.0,0.0,0.0,0.0,456375.0,94776.0,1108928.0,9096.0,9393.0,11567.0,77749.0,0.0,0.0,0.0,114.0,42.0,0.0,0.0,0.0,0.0,0.0,221340.0,330485.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,430,1
0.0,959.0399999999998,31.98,111.62,0.0,0.0,0.0,2897.0099999999993,1902.3499999999997,19538.940001,93.586627,7184.269999999999,1269.9899999999998,605.561702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1661.0327570000002,1322.4438879999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5595.0,551.0,5048.0,0.0,0.0,0.0,462035.0,106319.0,1040807.0,8523.0,10669.0,10945.0,85517.0,0.0,0.0,0.0,82.0,59.0,0.0,0.0,0.0,0.0,0.0,772611.0,150224.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,373,0
0.0,720.1000000000001,132.68,138.93,0.0,0.0,0.0,2836.8500000000004,2135.9700000000003,20586.050001000003,77.695683,6769.609999999998,1214.4599999999998,636.56727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2445.64874,1395.996575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6012.0,677.0,5166.0,0.0,0.0,0.0,384793.0,112184.0,963897.0,7089.0,10539.0,10836.0,83573.0,0.0,0.0,0.0,85.0,55.0,0.0,0.0,0.0,0.0,0.0,1140285.0,163774.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,399,0
0.0,957.89,59.89,112.94,0.0,0.0,0.0,2636.259999999998,1728.3300000000004,20632.239997999997,50.985875,6679.990000000001,1067.3,579.2504759999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2046.982877,1298.987324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5266.0,587.0,6593.0,0.0,0.0,0.0,307231.0,96633.0,934717.0,5190.0,10102.0,9495.0,77065.0,0.0,0.0,0.0,89.0,44.0,0.0,0.0,0.0,0.0,0.0,791634.0,149066.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,427,0
0.0,813.56,33.49,125.84,0.0,0.0,0.0,2427.43,2065.17,17330.370007999998,123.383463,5279.969999999999,1579.99,457.582298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2088.497369,1332.6349610000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5216.0,662.0,5116.0,0.0,0.0,0.0,261528.0,125704.0,882797.0,19604.0,9422.0,12908.0,67392.0,0.0,0.0,0.0,64.0,55.0,0.0,0.0,0.0,0.0,0.0,856043.0,150249.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,342,0
0.0,543.6999999999999,35.04,105.07,0.0,0.0,0.0,4492.340000000001,1713.35,21308.2,97.024773,5963.019999999999,1888.7000000000005,455.209351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2228.147328,1407.625962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4944.0,484.0,3869.0,0.0,0.0,0.0,346492.0,95769.0,826942.0,16330.0,8837.0,16631.0,63423.0,0.0,0.0,0.0,82.0,32.0,0.0,0.0,0.0,0.0,0.0,708055.0,177802.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,355,0
0.0,740.4199999999996,65.8,130.33,0.0,0.0,0.0,4451.27,1760.8700000000001,20658.810003000002,71.784355,6616.789999999998,1805.96,500.07542199999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2195.216094,1266.6431579999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4581.0,514.0,4829.0,0.0,0.0,0.0,348708.0,99051.0,697512.0,11459.0,9821.0,16326.0,66097.0,0.0,0.0,0.0,58.0,24.0,0.0,0.0,0.0,0.0,0.0,838439.0,159570.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,407,0
0.0,935.7100000000002,75.79,160.09,0.0,0.0,0.0,4408.97,1721.4900000000005,20609.14,132.798081,7407.790000000001,1147.03,3019.609156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026.353477,1229.242936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5853.0,662.0,6604.0,0.0,0.0,0.0,408301.0,99729.0,686302.0,13016.0,12167.0,11974.0,323118.0,0.0,0.0,0.0,89.0,46.0,0.0,0.0,0.0,0.0,0.0,707734.0,125668.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,415,0
